"dataset","subject_id","activity","tBodyAcc.mean.X","tBodyAcc.mean.Y","tBodyAcc.mean.Z","tBodyAcc.std.X","tBodyAcc.std.Y","tBodyAcc.std.Z","tGravityAcc.mean.X","tGravityAcc.mean.Y","tGravityAcc.mean.Z","tGravityAcc.std.X","tGravityAcc.std.Y","tGravityAcc.std.Z","tBodyAccJerk.mean.X","tBodyAccJerk.mean.Y","tBodyAccJerk.mean.Z","tBodyAccJerk.std.X","tBodyAccJerk.std.Y","tBodyAccJerk.std.Z","tBodyGyro.mean.X","tBodyGyro.mean.Y","tBodyGyro.mean.Z","tBodyGyro.std.X","tBodyGyro.std.Y","tBodyGyro.std.Z","tBodyGyroJerk.mean.X","tBodyGyroJerk.mean.Y","tBodyGyroJerk.mean.Z","tBodyGyroJerk.std.X","tBodyGyroJerk.std.Y","tBodyGyroJerk.std.Z","tBodyAccMag.mean","tBodyAccMag.std","tGravityAccMag.mean","tGravityAccMag.std","tBodyAccJerkMag.mean","tBodyAccJerkMag.std","tBodyGyroMag.mean","tBodyGyroMag.std","tBodyGyroJerkMag.mean","tBodyGyroJerkMag.std","fBodyAcc.mean.X","fBodyAcc.mean.Y","fBodyAcc.mean.Z","fBodyAcc.std.X","fBodyAcc.std.Y","fBodyAcc.std.Z","fBodyAccJerk.mean.X","fBodyAccJerk.mean.Y","fBodyAccJerk.mean.Z","fBodyAccJerk.std.X","fBodyAccJerk.std.Y","fBodyAccJerk.std.Z","fBodyGyro.mean.X","fBodyGyro.mean.Y","fBodyGyro.mean.Z","fBodyGyro.std.X","fBodyGyro.std.Y","fBodyGyro.std.Z","fBodyAccMag.mean","fBodyAccMag.std","fBodyAccJerkMag.mean","fBodyAccJerkMag.std","fBodyGyroMag.mean","fBodyGyroMag.std","fBodyGyroJerkMag.mean","fBodyGyroJerkMag.std"
"test_set",18,"STANDING",0.27856919,-0.019879998,-0.11315545,-0.97858368,-0.81667263,-0.84081176,0.96658686,-0.15000287,0.085798588,-0.99031129,-0.94661347,-0.93333518,0.077605941,-0.045874119,-0.012634958,-0.97856334,-0.92169921,-0.97865919,-0.010260894,-0.080618556,0.12069309,-0.86512239,-0.95911127,-0.92392996,-0.12296897,-0.041012075,-0.056409002,-0.94355377,-0.98413008,-0.9673726,-0.88780409,-0.90841941,-0.88780409,-0.90841941,-0.96346711,-0.95173831,-0.88322907,-0.89083629,-0.96838625,-0.97502879,-0.97646779,-0.87256556,-0.93166284,-0.97937299,-0.80293231,-0.814695,-0.97749701,-0.9260282,-0.97448864,-0.98187455,-0.92200297,-0.98161427,-0.89188733,-0.96669353,-0.93593946,-0.86107409,-0.95514934,-0.92703835,-0.93394436,-0.90920912,-0.94719893,-0.9573135,-0.91967107,-0.89141286,-0.97579333,-0.9753382
"train_set",1,"STANDING",0.26076161,-0.035370696,-0.13730782,-0.97372342,-0.9291499,-0.87500058,0.92902391,-0.33682804,0.016850711,-0.94195454,-0.93673484,-0.86095295,0.091262612,0.032465399,-0.067358084,-0.9949619,-0.98225197,-0.98352771,0.013439875,0.12156109,-0.027125267,-0.9676134,-0.93887196,-0.9029168,-0.11031752,-0.071431297,-0.0010726147,-0.98663456,-0.98579173,-0.98979595,-0.92460685,-0.92697005,-0.92460685,-0.92697005,-0.98762595,-0.98738536,-0.88342499,-0.8820891,-0.98847533,-0.98548228,-0.98072219,-0.95613023,-0.91879231,-0.97100568,-0.92113792,-0.86256037,-0.99431834,-0.98121802,-0.97711386,-0.99630554,-0.98498879,-0.99000763,-0.96846428,-0.9514163,-0.9156851,-0.96764765,-0.93248591,-0.90767263,-0.93312992,-0.93372024,-0.98569092,-0.98837036,-0.92364973,-0.87793618,-0.98466514,-0.9873609
"train_set",3,"STANDING",0.23601277,-0.026913144,0.18639534,-0.85411227,-0.79511089,-0.60579374,0.96296785,-0.27325393,-0.033493074,-0.930394,-0.8336244,-0.33546634,0.11212233,-0.044605507,-0.068564446,-0.78180932,-0.90511157,-0.87088595,0.098123013,0.29317541,-0.11263211,-0.83342392,-0.66074448,-0.63412345,-0.17949258,-0.22907339,0.32910476,-0.84987152,-0.74454172,-0.69976107,-0.67509243,-0.60619351,-0.67509243,-0.60619351,-0.85990797,-0.74835548,-0.68272401,-0.48196304,-0.82290648,-0.6645197,-0.80663752,-0.83293328,-0.75029388,-0.87775707,-0.78917999,-0.56884518,-0.77651007,-0.9049632,-0.8484266,-0.80833321,-0.91219488,-0.8934145,-0.78223803,-0.61773422,-0.45616337,-0.84965346,-0.69263247,-0.75022132,-0.71831807,-0.61565826,-0.7688087,-0.72422957,-0.47480751,-0.57864777,-0.66756398,-0.68389395
"test_set",18,"WALKING_UPSTAIRS",0.21065029,-0.058294848,-0.12329592,-0.42785527,-0.21258293,-0.31173745,0.85487672,-0.31150594,-0.28376842,-0.97857108,-0.9636384,-0.95610393,-0.19378504,0.1911455,0.41130192,-0.59263278,-0.5886571,-0.75583428,0.41852338,-0.37846956,-0.27560237,-0.65036271,-0.64070085,-0.27195821,0.055222646,0.043466631,-0.28304469,-0.78338351,-0.82296181,-0.73645406,-0.31089786,-0.39510325,-0.31089786,-0.39510325,-0.60896759,-0.63556386,-0.29947785,-0.44921406,-0.78932816,-0.84067757,-0.43629454,-0.3731616,-0.41382111,-0.42442205,-0.18738172,-0.31080079,-0.61346092,-0.60109932,-0.73777829,-0.60664881,-0.60299938,-0.77175771,-0.60585513,-0.68837911,-0.3770699,-0.66563429,-0.61657536,-0.30710553,-0.40981831,-0.48048475,-0.61150849,-0.66791612,-0.60326951,-0.45000973,-0.82935489,-0.86870931
"train_set",17,"WALKING_UPSTAIRS",0.30387694,-0.029759591,-0.07535152,-0.034147302,0.13784753,-0.41023096,0.84493535,-0.38939098,-0.2071572,-0.95092918,-0.95736525,-0.9049068,-0.26853368,0.33270211,0.21780069,-0.21163114,-0.31874612,-0.72363016,0.10872918,-0.1065925,0.049448146,-0.41819657,-0.58593401,-0.28520281,0.045533878,-0.29487223,0.064299873,-0.42917688,-0.7475674,-0.59976356,-0.010650017,-0.031092552,-0.010650017,-0.031092552,-0.34018192,-0.29698535,-0.34610388,-0.42738782,-0.63015939,-0.67697527,-0.074021992,-0.05912139,-0.52346248,-0.018824549,0.15952789,-0.39703116,-0.26282041,-0.36526062,-0.67658624,-0.22754971,-0.31256304,-0.77238159,-0.22063113,-0.58831395,-0.34467487,-0.48139985,-0.5872921,-0.3319951,-0.13737459,-0.12693342,-0.26811004,-0.3404212,-0.48002093,-0.48922532,-0.67301636,-0.70369836
"train_set",26,"WALKING_DOWNSTAIRS",0.4232693,-0.02270061,-0.088335229,0.35229042,0.010941052,-0.20138289,0.94091648,-0.089619138,0.16784136,-0.95144128,-0.97043305,-0.96252208,-0.01447325,0.085500023,0.26153839,-0.042474577,-0.11913573,-0.31788769,0.31755656,-0.1675364,0.24378402,-0.40791898,-0.46666898,-0.321081,-0.17815063,-0.14491774,0.014121217,-0.12431314,-0.50092973,-0.32785743,0.2848052,0.20768337,0.2848052,0.20768337,-0.057608601,-0.16044365,-0.23003757,-0.36481772,-0.36658267,-0.447639,0.068285369,-0.057346855,-0.15947847,0.44897257,-0.017775018,-0.29369457,-0.15811047,-0.18823919,-0.257719,-0.009838516,-0.10122999,-0.37549931,-0.24927182,-0.46319976,-0.21483081,-0.45825264,-0.47256672,-0.42186693,0.096618113,0.077621955,-0.13944869,-0.18638731,-0.3406831,-0.49633147,-0.44559718,-0.48890535
"test_set",13,"SITTING",0.27611906,-0.014134897,-0.099039,-0.99415118,-0.98480857,-0.96289054,0.89469301,0.17670306,0.24934478,-0.99171884,-0.98238443,-0.95857665,0.078180291,-0.003500853,-0.012103374,-0.99035585,-0.98959808,-0.98786943,-0.023715779,-0.16417051,0.15016676,-0.99219805,-0.96563848,-0.96677653,-0.10318061,-0.019493411,-0.075815222,-0.99161938,-0.99300666,-0.99536564,-0.98301365,-0.97834784,-0.98301365,-0.97834784,-0.99043105,-0.98964495,-0.95119132,-0.94319015,-0.99390909,-0.99404792,-0.99217733,-0.98498798,-0.97564548,-0.99514185,-0.98455021,-0.95803975,-0.99019513,-0.98952102,-0.98498543,-0.99141807,-0.99044049,-0.98950613,-0.98893859,-0.97299095,-0.970483,-0.99323538,-0.96181497,-0.9684209,-0.98080135,-0.97908263,-0.988019,-0.99066392,-0.96262572,-0.94113644,-0.99452971,-0.99337609
"test_set",13,"STANDING",0.27583263,-0.021314985,-0.099681076,-0.98998226,-0.93939951,-0.958489,0.94809315,-0.22954738,-0.1431303,-0.98822636,-0.96832095,-0.96883217,0.072377838,-0.014228649,-0.022496662,-0.99369552,-0.98629789,-0.98841819,-0.026833973,-0.096197568,0.10197868,-0.98206833,-0.9812513,-0.9824378,-0.091655267,-0.038737719,-0.058530686,-0.98926432,-0.98741996,-0.99477045,-0.96717722,-0.97132755,-0.96717722,-0.97132755,-0.99054556,-0.99147391,-0.97660947,-0.98393026,-0.9894055,-0.99088433,-0.99167929,-0.95906475,-0.97412096,-0.98910837,-0.93346403,-0.95267167,-0.99322352,-0.98607114,-0.98588713,-0.99488943,-0.98758174,-0.98962277,-0.98033624,-0.98415901,-0.98933444,-0.98259249,-0.97961776,-0.98182657,-0.9759578,-0.97196299,-0.99179932,-0.98948844,-0.98514062,-0.9856109,-0.99050665,-0.99169876
"train_set",21,"SITTING",0.28014956,-0.017417048,-0.11092094,-0.99638153,-0.98926528,-0.98899843,0.8689742,0.2806537,0.22497106,-0.99606195,-0.99790503,-0.989142,0.075650411,0.017486924,0.0078670407,-0.99368349,-0.98429268,-0.98907349,-0.027070076,-0.072032398,0.084028784,-0.99568727,-0.99316549,-0.99216168,-0.096226841,-0.039473381,-0.053334185,-0.99436057,-0.99472371,-0.99055323,-0.99453526,-0.99486607,-0.99453526,-0.99486607,-0.99035446,-0.99127594,-0.99372744,-0.99604391,-0.99430304,-0.99607061,-0.99477531,-0.9861334,-0.98934116,-0.99725674,-0.99079584,-0.98872984,-0.99271453,-0.98445643,-0.98737604,-0.99562173,-0.98519047,-0.98927426,-0.99420622,-0.99300174,-0.99021514,-0.99612328,-0.99323328,-0.99360982,-0.99366555,-0.99581456,-0.99058758,-0.99095741,-0.99583836,-0.99679217,-0.99541204,-0.99716953
"train_set",27,"STANDING",0.27827448,-0.014037867,-0.10578742,-0.99613778,-0.98998839,-0.99609151,0.96312266,-0.20293896,-0.013260467,-0.99982633,-0.99623607,-0.99601591,0.074005623,0.014008599,0.0058124621,-0.99150555,-0.99304332,-0.99443148,-0.02445137,-0.072031485,0.085043701,-0.98620333,-0.99317679,-0.99427078,-0.10592091,-0.042237018,-0.057947444,-0.99144862,-0.99565006,-0.9952758,-0.99657058,-0.99608052,-0.99657058,-0.99608052,-0.99464246,-0.99391828,-0.98920399,-0.98854464,-0.99507286,-0.99632172,-0.99471638,-0.98976173,-0.99418963,-0.99686986,-0.98962754,-0.99699182,-0.99197473,-0.99162861,-0.9933743,-0.9916774,-0.99574498,-0.99398496,-0.98358879,-0.99388865,-0.99308525,-0.98696129,-0.99268612,-0.99520706,-0.99553236,-0.9962991,-0.99306071,-0.99397494,-0.99115687,-0.98847441,-0.99617998,-0.99642515
"train_set",28,"LAYING",0.27867881,-0.015762929,-0.10815215,-0.9959462,-0.99737151,-0.9928048,-0.65678238,-0.42584772,-0.92684925,-0.99797764,-0.99739354,-0.99680525,0.0759715,0.011332093,-0.0025405778,-0.99543044,-0.99557513,-0.99236579,-0.034693087,-0.074462572,0.098739268,-0.99619806,-0.99850524,-0.99464626,-0.094351599,-0.038687922,-0.058308422,-0.99512308,-0.99880148,-0.99620427,-0.99749809,-0.99769191,-0.99749809,-0.99769191,-0.99550473,-0.99516585,-0.99295546,-0.99502029,-0.99801919,-0.99828902,-0.99554256,-0.99597375,-0.99293211,-0.9960522,-0.99727392,-0.99237934,-0.99547492,-0.99539662,-0.9918439,-0.99576999,-0.99613956,-0.99127049,-0.99419167,-0.99835495,-0.99473998,-0.99687483,-0.99855457,-0.99497799,-0.99700575,-0.99787096,-0.99471576,-0.99455522,-0.99568639,-0.99518105,-0.99807048,-0.9983684
"test_set",20,"SITTING",0.27940776,-0.017046747,-0.1146589,-0.99904751,-0.99083423,-0.98276711,0.91707733,0.24673889,0.056676062,-0.99661968,-0.99778241,-0.9742277,0.074255531,0.010742377,0.012818773,-0.99878081,-0.99078643,-0.99405769,-0.029498818,-0.085573035,0.074045438,-0.99472396,-0.98908072,-0.99100601,-0.10191669,-0.038661549,-0.051244804,-0.9936281,-0.99555293,-0.99684148,-0.99278897,-0.99243582,-0.99278897,-0.99243582,-0.99677307,-0.99423211,-0.98948353,-0.99116774,-0.99593906,-0.99695431,-0.99887829,-0.99002157,-0.9872623,-0.9991095,-0.99076051,-0.98048948,-0.99877686,-0.99086339,-0.99226844,-0.99888878,-0.9913309,-0.99451105,-0.99239346,-0.99106639,-0.99331676,-0.99547048,-0.98790995,-0.99087528,-0.99172583,-0.99316554,-0.99371274,-0.99362203,-0.99252501,-0.99148631,-0.99650906,-0.99760492
"test_set",18,"WALKING_UPSTAIRS",0.15676269,-0.015914045,-0.08056475,-0.3823018,-0.3072624,-0.36117051,0.92179307,-0.29809144,0.091401616,-0.97939948,-0.97565117,-0.93100789,-0.029152273,0.35292143,-0.010968358,-0.53431744,-0.58238183,-0.83835587,0.077084932,-0.12738887,0.048862331,-0.70683396,-0.41837762,-0.58870703,-0.0081181704,-0.062814183,-0.14310266,-0.74488483,-0.86767567,-0.71849264,-0.31013972,-0.41110761,-0.31013972,-0.41110761,-0.61280841,-0.57273804,-0.47492661,-0.56114628,-0.79341001,-0.87042041,-0.46469788,-0.38018399,-0.65990286,-0.35253737,-0.31410032,-0.28270204,-0.5445292,-0.58054365,-0.82403918,-0.5652596,-0.61520961,-0.85084196,-0.64341953,-0.71336415,-0.58287471,-0.7270496,-0.29904963,-0.62810108,-0.45415688,-0.47920349,-0.56214164,-0.58883042,-0.69487846,-0.55654266,-0.8648261,-0.8872856
"test_set",24,"STANDING",0.27312178,-0.021159148,-0.14231419,-0.99137474,-0.92621228,-0.9658763,0.96985381,-0.15259719,-0.031351407,-0.99660477,-0.98324477,-0.95109695,0.077953094,0.012146291,0.013485022,-0.98537781,-0.97092738,-0.98306585,-0.05072443,-0.074167264,0.10274542,-0.91518717,-0.95835044,-0.9571623,-0.094186194,-0.032989952,-0.052952845,-0.97497757,-0.98810992,-0.98580515,-0.95603911,-0.96558579,-0.95603911,-0.96558579,-0.982096,-0.97986225,-0.92100078,-0.93132813,-0.98516621,-0.98571012,-0.98841443,-0.94543409,-0.97009328,-0.99286843,-0.92101674,-0.9651211,-0.98447834,-0.96864375,-0.97944975,-0.98787172,-0.97631109,-0.98546782,-0.93895069,-0.97273433,-0.96807484,-0.91135449,-0.95152542,-0.95767568,-0.96876311,-0.96790752,-0.97773029,-0.98183892,-0.96344078,-0.92556948,-0.98736958,-0.98414577
"train_set",6,"LAYING",-0.36723978,0.087724044,-0.32763493,-0.32346662,-0.31081262,-0.65628158,-0.2609835,0.93227999,0.10545887,0.38173281,-0.39778354,-0.52534658,0.57909929,-0.43722369,0.12096751,-0.92782765,-0.81668443,-0.93343091,0.19460752,0.14380186,1,-0.86787782,-0.85950439,-0.81591006,-0.20665611,-0.13170249,-0.074214374,-0.87109408,-0.89336939,-0.7972801,-0.3948375,0.19135893,-0.3948375,0.19135893,-0.89313554,-0.8698423,-0.49620863,-0.74655095,-0.89093694,-0.84503619,-0.36491407,-0.40127013,-0.79183755,-0.30762859,-0.30945628,-0.62054033,-0.92208549,-0.8087537,-0.9164027,-0.94196274,-0.84089666,-0.95171618,-0.80375273,-0.84926236,-0.75149072,-0.88939002,-0.8671429,-0.85969612,-0.015509067,0.10723114,-0.87164878,-0.86667102,-0.78160932,-0.76619882,-0.85108439,-0.8477606
"train_set",21,"SITTING",0.27647214,-0.014828038,-0.10835806,-0.99746536,-0.98780641,-0.98822508,0.93487576,-0.036964168,-0.25276493,-0.99827666,-0.99431563,-0.99233051,0.079711103,-4.7035188e-06,-0.0063563952,-0.99545629,-0.98866763,-0.98608147,-0.027412154,-0.075461905,0.085254285,-0.99567659,-0.98998713,-0.99524714,-0.099180027,-0.030972536,-0.049430431,-0.99384115,-0.9917518,-0.99531401,-0.99438313,-0.99359517,-0.99438313,-0.99359517,-0.99067739,-0.99072237,-0.99336857,-0.99287504,-0.99327664,-0.99481649,-0.99641745,-0.9847713,-0.98734119,-0.99802369,-0.98933999,-0.98888429,-0.99563128,-0.98845222,-0.98640418,-0.99562604,-0.9897675,-0.98407077,-0.99384169,-0.98832734,-0.99444792,-0.99625464,-0.99118,-0.9959298,-0.99264355,-0.99444575,-0.99018057,-0.99014976,-0.99228406,-0.99453917,-0.99426286,-0.995706
"train_set",3,"SITTING",0.27889486,-0.0044941887,-0.11133195,-0.99737916,-0.86004644,-0.96602514,0.97201228,-0.005786833,-0.079187739,-0.9981632,-0.92158114,-0.98271957,0.076716887,-0.040687162,0.0035259819,-0.99276218,-0.97919463,-0.99165238,-0.019700325,-0.070025588,0.1325866,-0.99239129,-0.98329,-0.962141,-0.098648924,-0.03944345,-0.035142014,-0.99011224,-0.9943824,-0.98748873,-0.944798,-0.92333825,-0.944798,-0.92333825,-0.98968468,-0.99030317,-0.97234156,-0.97420223,-0.99310425,-0.99261128,-0.99592555,-0.91353965,-0.98365704,-0.99822365,-0.8457038,-0.95901713,-0.99302773,-0.97834387,-0.9898098,-0.99306512,-0.98186983,-0.99209317,-0.98941047,-0.98909354,-0.96602657,-0.99332526,-0.98036151,-0.9641529,-0.94831112,-0.92229173,-0.98970074,-0.98979961,-0.98269225,-0.9731249,-0.99237028,-0.99308984
"train_set",21,"WALKING_DOWNSTAIRS",0.43451878,-0.07917514,-0.13709281,0.21057471,0.3133056,-0.10516041,0.86661002,-0.36205568,-0.18197625,-0.97203391,-0.91627491,-0.98287276,0.049240629,0.12729271,0.1290527,0.070795529,-0.029636577,-0.27055235,0.39339834,-0.44857673,-0.10228025,-0.62695276,-0.33588704,-0.35182416,-0.18049873,-0.21570173,0.059712387,-0.5089209,-0.41233973,-0.43482405,0.20661777,0.34385551,0.20661777,0.34385551,-0.035478084,0.11559173,-0.21508183,-0.38995065,-0.44504144,-0.44262925,0.098903163,0.17830986,-0.1349324,0.25182834,0.29766097,-0.15999062,0.028828023,-0.051413483,-0.24034434,0.020042793,-0.072819416,-0.29754835,-0.51351487,-0.27729863,-0.28382482,-0.66300369,-0.37955995,-0.43495703,0.27714164,0.17043242,0.12348303,0.097040518,-0.44759375,-0.45482641,-0.42189943,-0.50911682
"train_set",3,"WALKING_UPSTAIRS",0.29920213,0.00088910097,-0.089378321,-0.31659004,-0.1355196,-0.45058239,0.87417593,-0.37773982,-0.18419239,-0.97793048,-0.9464948,-0.96208787,0.090453438,-0.077140782,-0.014744167,-0.42390436,-0.33948044,-0.7331023,0.20163277,-0.2676087,-0.13176773,-0.64600073,-0.66674929,-0.54748702,0.12540455,-0.11148557,-0.026964771,-0.56277434,-0.78271431,-0.60419468,-0.25130885,-0.34517747,-0.25130885,-0.34517747,-0.47365156,-0.40500176,-0.50137252,-0.59829253,-0.68445224,-0.7445958,-0.45019055,-0.23677903,-0.58147531,-0.2704485,-0.13973023,-0.42695675,-0.47527856,-0.34272775,-0.70808748,-0.42144559,-0.38345106,-0.75625321,-0.50134805,-0.66131655,-0.50514068,-0.69315117,-0.67244592,-0.60356646,-0.36830457,-0.43383762,-0.42087182,-0.38855634,-0.63446741,-0.64218421,-0.75764132,-0.74517351
"test_set",9,"WALKING_UPSTAIRS",0.33131531,0.010285326,-0.093165037,-0.33810253,-0.15878539,-0.38449557,0.9389173,-0.15284993,-0.1795832,-0.97396842,-0.94361,-0.93715018,-0.25997921,-0.29247179,0.0030311867,-0.28609706,-0.53611561,-0.64679218,0.26968951,-0.10969364,0.059512248,-0.29712034,-0.57006878,0.11616119,-0.0005004152,0.11623642,0.30109944,-0.65387419,-0.7677143,-0.65010538,-0.27347838,-0.29360408,-0.27347838,-0.29360408,-0.41433491,-0.37673799,-0.097973499,-0.40029688,-0.70483079,-0.78343613,-0.24095409,-0.26766696,-0.47499489,-0.38046302,-0.1581762,-0.38397047,-0.30843231,-0.59143912,-0.62286687,-0.32615493,-0.50682362,-0.66829538,-0.40199762,-0.59012881,-0.089983888,-0.28344824,-0.56106677,0.073828444,-0.26621443,-0.41902413,-0.36518105,-0.39562866,-0.56531378,-0.40250337,-0.76450028,-0.82711899
"test_set",4,"LAYING",0.27740118,-0.017043803,-0.11081067,-0.98098395,-0.90918278,-0.98548818,-0.39837537,0.96747275,0.16995158,-0.99721831,-0.99688833,-0.9895885,0.06882261,-0.018848585,-0.0039882307,-0.97269212,-0.87475005,-0.98460508,-0.027896722,-0.059650179,0.089960654,-0.98757893,-0.96173552,-0.98536457,-0.097203127,-0.052315901,-0.048564018,-0.97856352,-0.98550692,-0.98397125,-0.97916919,-0.92301012,-0.97916919,-0.92301012,-0.96872387,-0.89311283,-0.97419585,-0.96519521,-0.98898667,-0.97758475,-0.97637217,-0.88870643,-0.98318332,-0.98311468,-0.92711888,-0.98742696,-0.97472723,-0.87859546,-0.98070083,-0.97282651,-0.8789813,-0.98744096,-0.98043103,-0.96862637,-0.98045008,-0.99007653,-0.95811195,-0.98872971,-0.91953001,-0.93599682,-0.89394028,-0.89113266,-0.97181965,-0.96649404,-0.98399758,-0.97181444
"train_set",29,"WALKING_DOWNSTAIRS",0.31014852,-0.032225232,-0.071763138,0.18688262,-0.103538,-0.25751463,0.95662458,-0.09531929,0.065216173,-0.93910436,-0.87333809,-0.9381302,-0.71711108,0.35673361,-0.022553863,0.084646369,0.009004784,-0.395452,-9.1826595e-05,-0.043709904,-0.025379746,-0.071350086,-0.39865579,-0.32848318,0.021608522,-0.18216961,0.16888502,-0.31198582,-0.58646606,-0.30646563,0.10648673,0.15725282,0.10648673,0.15725282,-0.050040462,0.094578477,-0.068406793,-0.25991657,-0.47965447,-0.49471271,0.25174834,0.059254984,-0.23799111,0.1604099,-0.26261661,-0.33032213,0.09044376,-0.0081235868,-0.29448663,-0.022035628,-0.042830342,-0.50155385,-0.068295711,-0.38489394,-0.11977327,-0.083286188,-0.41155539,-0.47474291,0.1790894,-0.035178983,0.13393065,0.035767986,-0.35504349,-0.32249907,-0.51882763,-0.49911961
"train_set",19,"STANDING",0.27869596,-0.0034684269,-0.087725661,-0.99789355,-0.97929156,-0.9855406,0.93937819,-0.261917,0.11439121,-0.99655852,-0.9766065,-0.97903896,0.073928166,0.0032943691,-0.00028673821,-0.9967845,-0.98422012,-0.98849753,-0.026107622,-0.069228365,0.086772131,-0.98034338,-0.99015482,-0.98865778,-0.10216002,-0.041585505,-0.053149211,-0.98854651,-0.99581322,-0.99180552,-0.97893303,-0.98005455,-0.97893303,-0.98005455,-0.99085282,-0.99182689,-0.98241982,-0.98864621,-0.99354226,-0.99532675,-0.99704944,-0.97951665,-0.98562692,-0.99833937,-0.97936726,-0.98572765,-0.99676913,-0.98382318,-0.98664387,-0.99708153,-0.98588811,-0.98887133,-0.98074505,-0.99214605,-0.98750298,-0.98033174,-0.9889801,-0.99000866,-0.98422186,-0.97957546,-0.99077884,-0.99221294,-0.99091851,-0.98877272,-0.99525837,-0.99536984
"train_set",8,"LAYING",0.27151667,-0.0097732079,-0.11392092,-0.97772071,-0.96547784,-0.95649928,-0.26857692,0.82859109,0.52101065,-0.95263882,-0.96419883,-0.92958746,0.064598773,-0.015849132,0.028369987,-0.99210797,-0.99161785,-0.99532181,0.069195593,0.032834109,0.31594136,-0.96228795,-0.96427099,-0.87087663,-0.12555431,-0.063252641,-0.13248196,-0.99597249,-0.9961509,-0.99783514,-0.97279252,-0.95960653,-0.97279252,-0.95960653,-0.99415823,-0.99640296,-0.8464117,-0.86285818,-0.99665436,-0.99700347,-0.98133718,-0.96963443,-0.97363428,-0.97613154,-0.96443652,-0.95017682,-0.99235627,-0.99035285,-0.99406114,-0.99249188,-0.99413465,-0.99514667,-0.95840076,-0.97193686,-0.88257128,-0.96357976,-0.96029385,-0.87881733,-0.96670712,-0.96079938,-0.99580908,-0.99596512,-0.90722043,-0.85985327,-0.99662047,-0.99746617
"train_set",30,"WALKING",0.20879477,-0.011954963,-0.070286089,-0.25574951,-0.14323875,-0.13699887,0.96260787,-0.12802141,0.022782603,-0.97875248,-0.96624644,-0.95273885,-0.28977799,-0.15916312,0.1176958,-0.3143428,-0.22909705,-0.47272273,-0.064404655,0.053191763,0.096682058,-0.20597129,0.096565036,-0.067933741,-0.21877943,-0.31898727,0.04172011,-0.34237596,-0.4083054,-0.40094157,-0.13401963,-0.31874005,-0.13401963,-0.31874005,-0.29512277,-0.3061271,0.12815625,-0.1802076,-0.3660126,-0.49137105,-0.2123612,-0.12129444,-0.27233508,-0.27345766,-0.20940857,-0.13269682,-0.30816044,-0.23675557,-0.40068777,-0.38481892,-0.2754861,-0.54550882,-0.2206033,-0.054868113,-0.10274939,-0.21219315,0.17279758,-0.14194697,-0.25442825,-0.46354661,-0.2728085,-0.35513601,-0.25558833,-0.26901662,-0.47922962,-0.54308241
"train_set",17,"WALKING_DOWNSTAIRS",0.27141976,0.0054226037,-0.12642386,0.3048788,0.13836446,-0.46101949,0.94234535,-0.2690679,-0.066330659,-0.96666726,-0.96836228,-0.94374602,-0.12573551,-0.034044301,0.25466395,-0.077345148,-0.18052791,-0.68913833,0.38707983,-0.29745236,0.11253285,-0.44781319,-0.55778512,-0.45417165,-0.35805682,0.083578864,-0.39014064,-0.47525847,-0.70896985,-0.48307961,0.24385303,0.14123499,0.24385303,0.14123499,-0.18738714,-0.26845064,-0.25752431,-0.44065919,-0.58938724,-0.69723577,-0.11456896,-0.060335998,-0.4924236,0.43698018,0.16070057,-0.48576645,-0.25466075,-0.27857598,-0.65775608,0.010533846,-0.12875742,-0.71878803,-0.31600855,-0.56221669,-0.34363461,-0.48969122,-0.55812164,-0.54562437,0.12189973,-0.025582691,-0.25790562,-0.28655088,-0.48929902,-0.5029247,-0.68168849,-0.74125055
"test_set",18,"WALKING",0.3104028,-0.0082692534,-0.11706297,-0.29753212,-0.13952733,-0.58212134,0.94093417,-0.2495516,0.094051988,-0.98230982,-0.99396288,-0.9821676,-0.1606001,0.037112843,0.14497682,-0.2775085,-0.28474432,-0.69606017,-0.055893757,0.0089856895,0.0054941539,-0.66362616,-0.48558145,-0.51480593,-0.29274096,-0.0070078229,-0.056701437,-0.48776799,-0.72594053,-0.66827372,-0.24430567,-0.41503675,-0.24430567,-0.41503675,-0.3450685,-0.3682886,-0.47867273,-0.61280483,-0.62539049,-0.75553393,-0.30768274,-0.22673973,-0.60022712,-0.29347825,-0.1499361,-0.60466936,-0.34828009,-0.31447024,-0.66024279,-0.26832173,-0.30015901,-0.73074805,-0.51788123,-0.59545643,-0.53535379,-0.71152876,-0.43160316,-0.55247033,-0.34896364,-0.54653157,-0.32042554,-0.43919737,-0.61494014,-0.6790094,-0.73940969,-0.79578661
